# px1=196,234  px2=196,236  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
216,21132.0,21157.79296875,21158.0,21159.6484375
217,21148.0,21157.8203125,21142.0,21159.669921875
218,21148.0,21157.828125,21166.0,21159.662109375
219,21140.0,21157.833984375,21150.0,21159.64453125
220,21140.0,21157.83203125,21166.0,21159.6171875
221,21140.0,21157.828125,21150.0,21159.578125
222,21148.0,21157.810546875,21174.0,21159.51953125
223,21140.0,21157.78515625,21158.0,21159.447265625
224,21148.0,21157.7578125,21182.0,21159.376953125
225,21156.0,21157.744140625,21166.0,21159.328125
226,21132.0,21157.71875,21174.0,21159.26171875
227,21148.0,21157.6953125,21150.0,21159.19921875
228,21156.0,21157.669921875,21158.0,21159.130859375
229,21148.0,21157.640625,21142.0,21159.0546875
230,21148.0,21157.615234375,21142.0,21158.984375
231,21132.0,21157.58203125,21134.0,21158.900390625
232,21156.0,21157.5546875,21174.0,21158.82421875
233,21148.0,21157.525390625,21158.0,21158.75
234,21148.0,21157.501953125,21150.0,21158.68359375
235,21132.0,21157.474609375,21142.0,21158.60546875
236,21156.0,21157.44921875,21166.0,21158.53515625
237,21164.0,21157.41796875,21166.0,21158.455078125
238,21148.0,21157.392578125,21142.0,21158.3828125
239,21148.0,21157.36328125,21142.0,21158.302734375
240,21124.0,21157.326171875,21134.0,21158.208984375
241,21124.0,21157.29296875,21142.0,21158.12109375
242,21148.0,21157.2734375,21182.0,21158.0546875
243,21148.0,21157.25390625,21158.0,21157.98828125
244,21164.0,21157.244140625,21142.0,21157.94140625
245,21140.0,21157.234375,21174.0,21157.890625
246,21156.0,21157.23046875,21158.0,21157.8515625
247,21132.0,21157.228515625,21150.0,21157.8203125
248,21140.0,21157.216796875,21142.0,21157.767578125
249,21164.0,21157.19921875,21174.0,21157.708984375
250,21140.0,21157.201171875,21166.0,21157.6796875
251,21140.0,21157.19921875,21158.0,21157.6484375
252,21124.0,21157.20703125,21126.0,21157.6328125
253,21132.0,21157.21484375,21158.0,21157.62109375
254,21148.0,21157.23046875,21150.0,21157.62109375
255,21140.0,21157.248046875,21158.0,21157.630859375
256,21140.0,21157.2578125,21150.0,21157.626953125
257,21148.0,21157.265625,21150.0,21157.609375
258,21148.0,21157.283203125,21166.0,21157.615234375
259,21132.0,21157.30078125,21134.0,21157.619140625
260,21124.0,21157.3203125,21174.0,21157.6328125
261,21156.0,21157.34375,21158.0,21157.65234375
262,21156.0,21157.369140625,21166.0,21157.67578125
263,21148.0,21157.3984375,21150.0,21157.712890625
264,21148.0,21157.42578125,21158.0,21157.74609375
265,21156.0,21157.453125,21166.0,21157.7734375
266,21156.0,21157.478515625,21174.0,21157.802734375
267,21164.0,21157.5078125,21174.0,21157.841796875
268,21132.0,21157.53515625,21158.0,21157.87890625
269,21140.0,21157.568359375,21166.0,21157.9296875
270,21148.0,21157.59375,21158.0,21157.96875
271,21132.0,21157.625,21142.0,21158.01953125
272,21156.0,21157.654296875,21166.0,21158.068359375
273,21156.0,21157.67578125,21150.0,21158.099609375
274,21148.0,21157.6953125,21174.0,21158.125
275,21140.0,21157.71484375,21166.0,21158.1484375
276,21148.0,21157.73046875,21166.0,21158.16796875
277,21132.0,21157.75,21166.0,21158.193359375
278,21140.0,21157.765625,21158.0,21158.216796875
279,21156.0,21157.78515625,21174.0,21158.24609375
280,21148.0,21157.80859375,21142.0,21158.283203125
281,21148.0,21157.83203125,21150.0,21158.322265625
282,21148.0,21157.8515625,21174.0,21158.353515625
283,21132.0,21157.875,21158.0,21158.39453125
284,21164.0,21157.890625,21126.0,21158.42578125
285,21132.0,21157.912109375,21158.0,21158.462890625
286,21148.0,21157.93359375,21158.0,21158.49609375
287,21156.0,21157.95703125,21182.0,21158.537109375
288,21148.0,21157.98828125,21158.0,21158.5859375
289,21156.0,21158.015625,21158.0,21158.625
290,21156.0,21158.0390625,21158.0,21158.65625
291,21140.0,21158.060546875,21166.0,21158.681640625
292,21148.0,21158.076171875,21150.0,21158.703125
293,21148.0,21158.095703125,21182.0,21158.7265625
294,21132.0,21158.109375,21166.0,21158.74609375
