# px1=188,200  px2=166,490  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
217,22260.0,22260.484375,22248.0,22225.931640625
218,22252.0,22260.341796875,22232.0,22225.482421875
219,22276.0,22260.25390625,22232.0,22225.02734375
220,22268.0,22260.1953125,22240.0,22224.533203125
221,22260.0,22260.234375,22248.0,22224.021484375
222,22252.0,22260.150390625,22248.0,22223.50390625
223,22252.0,22260.150390625,22264.0,22222.966796875
224,22268.0,22259.97265625,22240.0,22222.498046875
225,22244.0,22259.671875,22240.0,22222.05859375
226,22244.0,22259.45703125,22224.0,22221.55859375
227,22244.0,22259.169921875,22240.0,22221.0859375
228,22236.0,22258.994140625,22224.0,22220.564453125
229,22268.0,22258.828125,22240.0,22220.046875
230,22268.0,22258.767578125,22240.0,22219.49609375
231,22260.0,22258.7421875,22232.0,22218.9453125
232,22268.0,22258.734375,22240.0,22218.3984375
233,22260.0,22258.70703125,22216.0,22217.84765625
234,22268.0,22258.796875,22248.0,22217.27734375
235,22260.0,22258.94140625,22240.0,22216.697265625
236,22244.0,22259.10546875,22248.0,22216.11328125
237,22260.0,22259.34765625,22232.0,22215.517578125
238,22252.0,22259.580078125,22240.0,22214.9453125
239,22268.0,22259.921875,22232.0,22214.35546875
240,22260.0,22260.111328125,22232.0,22213.798828125
241,22260.0,22260.18359375,22224.0,22213.251953125
242,22244.0,22260.3828125,22224.0,22212.70703125
243,22268.0,22260.5703125,22232.0,22212.162109375
244,22276.0,22260.8671875,22216.0,22211.60546875
245,22244.0,22261.173828125,22232.0,22211.041015625
246,22260.0,22261.55078125,22224.0,22210.4765625
247,22260.0,22262.01953125,22232.0,22209.904296875
248,22252.0,22262.453125,22240.0,22209.3203125
249,22252.0,22262.890625,22232.0,22208.7421875
250,22252.0,22263.40234375,22240.0,22208.16796875
251,22276.0,22263.98828125,22224.0,22207.58984375
252,22268.0,22264.59375,22208.0,22207.025390625
253,22284.0,22265.279296875,22232.0,22206.45703125
254,22260.0,22265.931640625,22200.0,22205.888671875
255,22252.0,22266.6484375,22224.0,22205.314453125
