# px1=364,350  px2=80,350  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
403,23012.0,23012.54296875,22030.0,22028.896484375
404,23190.0,23203.6328125,22054.0,22036.19140625
405,23764.0,23780.865234375,22054.0,22024.5625
406,23360.0,23392.537109375,22030.0,22026.169921875
407,23110.0,23101.373046875,22054.0,22038.189453125
408,23586.0,23587.13671875,22030.0,22026.876953125
409,23764.0,23766.259765625,22054.0,22029.466796875
410,22988.0,22985.61328125,22046.0,22031.130859375
411,23400.0,23428.814453125,22038.0,22030.498046875
412,24088.0,24087.09375,21996.0,22028.90234375
413,22876.0,22891.166015625,22038.0,22030.404296875
414,23280.0,23285.92578125,22054.0,22032.955078125
415,23886.0,23870.48828125,22022.0,22026.876953125
416,23182.0,23182.63671875,22054.0,22029.15234375
417,23142.0,23147.18359375,22062.0,22039.791015625
418,23668.0,23680.3984375,22014.0,22024.96875
419,23594.0,23594.173828125,22030.0,22028.306640625
420,23030.0,23031.248046875,22054.0,22035.8828125
421,23506.0,23495.53125,22022.0,22028.3359375
422,23926.0,23947.26171875,22030.0,22028.7265625
423,22916.0,22936.154296875,22038.0,22033.66015625
424,23336.0,23331.65234375,22038.0,22033.37109375
425,23966.0,23960.056640625,22038.0,22027.310546875
426,23012.0,23014.814453125,22062.0,22031.07421875
427,23206.0,23203.7265625,22054.0,22036.240234375
428,23756.0,23770.83984375,22014.0,22027.837890625
429,23458.0,23449.591796875,22038.0,22030.150390625
430,23070.0,23077.9765625,22054.0,22036.412109375
431,23570.0,23548.66796875,22022.0,22029.1953125
432,23862.0,23845.318359375,22022.0,22028.7578125
433,22932.0,22953.5859375,22062.0,22035.466796875
434,23368.0,23380.97265625,22022.0,22031.10546875
435,24032.0,24040.65625,22030.0,22029.84375
436,22892.0,22901.73046875,22062.0,22033.40625
437,23198.0,23232.578125,22030.0,22037.0078125
438,23780.0,23792.986328125,22038.0,22026.01171875
439,23376.0,23382.703125,22054.0,22030.837890625
440,23094.0,23087.04296875,22062.0,22038.0546875
441,23578.0,23587.4453125,22046.0,22028.74609375
442,23854.0,23831.7890625,22030.0,22032.3515625
443,22972.0,22974.375,22054.0,22034.494140625
444,23418.0,23400.4140625,22046.0,22032.63671875
445,24040.0,24018.482421875,22022.0,22029.28125
446,22916.0,22918.7578125,22014.0,22032.490234375
447,23216.0,23219.990234375,22070.0,22036.85546875
448,23798.0,23795.51171875,22054.0,22030.3125
449,23410.0,23410.359375,22046.0,22030.75
450,23086.0,23095.859375,22054.0,22038.62890625
451,23578.0,23582.921875,22006.0,22029.818359375
452,23854.0,23842.162109375,22038.0,22030.51953125
453,22956.0,22975.4140625,22046.0,22035.40234375
454,23368.0,23371.333984375,22030.0,22033.421875
455,24024.0,24013.080078125,22038.0,22030.07421875
456,22956.0,22955.8671875,22054.0,22033.189453125
457,23224.0,23218.47265625,22038.0,22039.37890625
458,23780.0,23784.84375,22014.0,22028.78515625
459,23450.0,23449.888671875,22030.0,22030.50390625
460,23078.0,23075.40234375,22062.0,22039.6875
461,23546.0,23536.9296875,22030.0,22028.5234375
462,23910.0,23913.23828125,22022.0,22033.69140625
463,22948.0,22949.8828125,22038.0,22033.845703125
464,23352.0,23362.2578125,22046.0,22034.513671875
465,23992.0,23986.62109375,22006.0,22031.1640625
466,23012.0,23020.59375,22030.0,22033.263671875
467,23198.0,23204.94140625,22046.0,22038.39453125
468,23732.0,23734.8515625,22022.0,22028.66015625
469,23546.0,23540.3828125,22046.0,22032.5
470,23078.0,23053.791015625,22054.0,22037.87109375
471,23514.0,23513.84375,22030.0,22031.72265625
472,24000.0,23990.646484375,22054.0,22031.591796875
473,22900.0,22937.12109375,22054.0,22034.91796875
474,23312.0,23330.98828125,22030.0,22035.201171875
475,23910.0,23915.431640625,22006.0,22030.193359375
476,23150.0,23149.6640625,22038.0,22033.76171875
477,23166.0,23156.8515625,22070.0,22040.21875
478,23684.0,23686.69921875,22014.0,22028.671875
479,23660.0,23653.162109375,22046.0,22032.220703125
480,23038.0,23022.025390625,22046.0,22037.40234375
481,23450.0,23469.97265625,22046.0,22031.90234375
482,24080.0,24066.146484375,22062.0,22031.7734375
483,22916.0,22916.40625,22062.0,22034.443359375
484,23272.0,23279.58203125,22030.0,22039.33203125
485,23886.0,23869.380859375,22030.0,22028.83984375
486,23280.0,23282.1015625,22030.0,22032.921875
487,23126.0,23136.259765625,22070.0,22039.755859375
488,23628.0,23639.0546875,22030.0,22029.43359375
489,23732.0,23743.384765625,22054.0,22032.810546875
490,22980.0,23000.35546875,22070.0,22037.71484375
491,23434.0,23422.109375,22038.0,22034.3046875
492,24080.0,24082.291015625,22030.0,22029.92578125
493,22876.0,22892.029296875,22070.0,22036.5
494,23240.0,23260.51953125,22046.0,22036.6015625
495,23846.0,23838.05859375,22038.0,22030.041015625
496,23352.0,23358.994140625,22062.0,22033.27734375
497,23126.0,23124.1640625,22070.0,22041.326171875
498,23586.0,23597.921875,22030.0,22031.015625
499,23806.0,23811.376953125,22038.0,22032.79296875
500,22996.0,22988.240234375,22054.0,22035.041015625
501,23392.0,23411.3203125,22038.0,22034.81640625
502,24048.0,24062.892578125,22038.0,22032.4765625
503,22900.0,22906.60546875,22054.0,22033.796875
504,23256.0,23255.658203125,22054.0,22041.2421875
505,23788.0,23807.015625,22038.0,22028.8984375
506,23400.0,23411.33984375,22054.0,22032.994140625
507,23070.0,23094.25390625,22080.0,22041.2734375
508,23604.0,23587.60546875,22054.0,22030.59765625
509,23870.0,23866.177734375,22038.0,22032.6328125
510,22980.0,22972.1328125,22054.0,22036.869140625
511,23418.0,23405.21484375,22054.0,22034.796875
512,24024.0,24030.33984375,22046.0,22033.4453125
513,22924.0,22934.87890625,22038.0,22034.19140625
514,23232.0,23225.626953125,22054.0,22039.4921875
515,23780.0,23801.513671875,22062.0,22030.4765625
516,23450.0,23444.51953125,22030.0,22031.421875
517,23078.0,23091.55859375,22054.0,22042.61328125
518,23612.0,23589.255859375,22046.0,22032.150390625
519,23886.0,23863.02734375,21996.0,22033.125
520,22980.0,22981.85546875,22038.0,22036.8125
521,23400.0,23390.3984375,22054.0,22036.41015625
522,24064.0,24053.060546875,22038.0,22029.9453125
523,22924.0,22924.56640625,22054.0,22035.81640625
524,23248.0,23245.41796875,22038.0,22039.19140625
525,23854.0,23824.02734375,22030.0,22031.12109375
526,23376.0,23375.953125,22030.0,22033.779296875
527,23126.0,23120.51171875,22080.0,22041.9765625
528,23604.0,23602.51953125,22014.0,22031.05859375
529,23798.0,23785.947265625,22062.0,22033.515625
530,23012.0,22996.419921875,22054.0,22038.591796875
531,23474.0,23438.38671875,22030.0,22034.5703125
532,24128.0,24105.728515625,22030.0,22031.46484375
533,22908.0,22900.4453125,22046.0,22036.5625
534,23288.0,23300.376953125,22062.0,22039.54296875
535,23918.0,23905.30078125,22022.0,22030.708984375
536,23158.0,23169.55078125,22038.0,22035.54296875
537,23174.0,23167.365234375,22062.0,22041.615234375
